id,out_of_range,quality_grade,captive_cultivated,latitude,longitude,positional_accuracy,coordinates_obscured,scientific_name,iconic_taxon_name
11095168,false,research,false,-33.95946,18.40534,1,false,Anthobaphes violacea,Aves
11098022,false,research,false,-33.0440607778,19.1041581667,1,false,Anthobaphes violacea,Aves
11105532,false,research,false,-34.1656306944,18.9764420833,1,false,Anthobaphes violacea,Aves
11105555,false,research,false,-34.16731417,18.9728875201,1,false,Anthobaphes violacea,Insecta
11130546,false,research,false,-34.09879,23.30663,1,false,Anthobaphes violacea,Aves
11136876,false,research,false,-33.37406,22.43311,1,false,Anthobaphes violacea,Aves
11138378,false,research,false,-33.3735,22.43195,1,false,Anthobaphes violacea,Aves
11148891,false,research,false,-34.15000139,18.43353669,1,false,Anthobaphes violacea,Aves
11150888,false,research,false,-34.14863964,18.42905113,1,false,Anthobaphes violacea,Aves
11152832,false,research,false,-33.62611,22.94454,1,false,Anthobaphes violacea,Aves
11153526,false,research,false,-33.9875,18.43,1,false,Anthobaphes violacea,Aves
11155785,false,research,false,-33.8613,23.8467,1,false,Anthobaphes violacea,Aves
11158063,false,research,false,-34.09964217,18.43063199,1,false,Anthobaphes violacea,Aves
11162028,false,research,false,-33.9785,18.41242,1,false,Anthobaphes violacea,Aves
11163422,false,research,false,-33.97836,18.41086,1,false,Anthobaphes violacea,Aves
11163686,false,research,false,-33.98227,18.41427,1,false,Anthobaphes violacea,Aves
11166560,false,research,false,-33.97963,18.40789,1,false,Anthobaphes violacea,Aves
11168747,false,research,false,-33.69060874,19.0951460501,1,false,Anthobaphes violacea,Aves
11169588,false,research,false,-34.10075,23.37538,1,false,Anthobaphes violacea,Aves
11170686,false,research,false,-34.10084,23.37592,1,false,Anthobaphes violacea,Aves
11178104,false,research,false,-34.3541,18.492,1,false,Anthobaphes violacea,Aves
11179209,false,research,false,-33.9584640006,18.4042453766,167,false,Anthobaphes violacea,Aves
11180077,false,research,false,-33.988162,18.427672,1,false,Anthobaphes violacea,Aves
11180282,false,research,false,-33.9883,18.42777,1,false,Anthobaphes violacea,Aves
11180563,false,research,false,-33.988638,18.428739,1,false,Anthobaphes violacea,Aves
11182577,false,research,false,-33.97817,18.41076,1,false,Anthobaphes violacea,Aves
11182595,false,research,false,-33.97837,18.41059,1,false,Anthobaphes violacea,Aves
11184182,false,research,false,-33.98899,18.42805,1,false,Anthobaphes violacea,Aves
11185375,false,research,false,-34.1191681389,18.4428369722,1,false,Anthobaphes violacea,Aves
11185746,false,research,false,-34.1191681389,18.4428369722,1,false,Anthobaphes violacea,Aves
11185751,false,research,false,-33.98013,18.40857,1,false,Anthobaphes violacea,Aves
11193903,false,research,false,-33.881664,22.399763,1,false,Anthobaphes violacea,Aves
11195120,false,research,false,-34.11344,19.24021,1,false,Anthobaphes violacea,Aves
11197749,false,research,false,-34.05138,18.43473,1,false,Anthobaphes violacea,Aves
11198744,false,research,false,-34.2031594198,18.2407652746,1,true,Anthobaphes violacea,Aves
11200562,false,research,false,-33.9887,18.42668,1,false,Anthobaphes violacea,Aves
11200919,false,research,false,-33.98879,18.42663,1,false,Anthobaphes violacea,Aves
11200940,false,research,false,-33.9873,18.43173,1,false,Anthobaphes violacea,Aves
11201442,false,research,false,-33.9746796667,18.4206031389,1,false,Anthobaphes violacea,Aves
11203997,false,research,false,-33.98733,18.43176,1,false,Anthobaphes violacea,Aves
11206294,false,research,false,-33.6886385833,19.0955834444,1,false,Anthobaphes violacea,Aves
11207180,false,research,false,-33.988847,18.429217,1,false,Anthobaphes violacea,Aves
11209110,false,research,false,-34.1317,18.4349,1,false,Anthobaphes violacea,Aves
11209866,false,research,false,-33.9195,18.4008,1,false,Anthobaphes violacea,Aves
11212444,false,research,false,-33.98463,18.41927,1,false,Anthobaphes violacea,Aves
11214900,false,research,false,-33.98825,18.42963,1,false,Anthobaphes violacea,Aves
11220879,false,research,false,-33.36235,22.07727,1,false,Anthobaphes violacea,Aves
11227578,false,research,false,-33.98878,18.42925,1,false,Anthobaphes violacea,Aves
11227789,false,research,false,-33.91942,22.43958,1,false,Anthobaphes violacea,Aves
11229642,false,research,false,-33.98867,18.42631,1,false,Anthobaphes violacea,Aves
11230255,false,research,false,-34.3275,19.032,1,false,Anthobaphes violacea,Aves
11239496,false,research,false,-34.1272213,18.4162626,1,false,Anthobaphes violacea,Aves
11246038,false,research,false,-34.0946821111,18.43875375,1,false,Anthobaphes violacea,Aves
11246258,false,research,false,-32.4230111389,19.0971375556,1,false,Anthobaphes violacea,Aves
11253705,false,research,false,-34.1142851667,18.4443883056,1,false,Anthobaphes violacea,Aves
11257158,false,research,false,-34.36434,18.8326666667,1,false,Anthobaphes violacea,Aves
11263887,false,research,false,-34.3461,18.9267,1,false,Anthobaphes violacea,Aves
11264354,false,research,false,-34.1008214148,23.3778655529,36,false,Anthobaphes violacea,Aves
11267498,false,research,false,-33.9933395556,18.4123456389,1,false,Anthobaphes violacea,Aves
11274780,false,research,false,-32.53516554,19.2325340599,1,false,Anthobaphes violacea,Aves
11277448,false,research,false,-32.47015632,19.15757514,1,false,Anthobaphes violacea,Aves
11282352,false,research,false,-33.9934188333,18.4121419167,1,false,Anthobaphes violacea,Aves
11288976,false,research,false,-32.31627675,19.2074401944,1,false,Anthobaphes violacea,Aves
11291658,false,research,false,-32.3331018889,19.1992929444,1,false,Anthobaphes violacea,Aves
11295192,false,research,false,-33.9872,18.4317,1,false,Anthobaphes violacea,Aves
11295772,false,research,false,-34.3268,19.0133,1,false,Anthobaphes violacea,Aves
11303186,false,research,false,-33.98864,18.42657,1,false,Anthobaphes violacea,Aves
11305063,false,research,false,-32.48122072,19.16153669,1,false,Anthobaphes violacea,Aves
11307436,false,research,false,-34.09595361,18.43508836,1,false,Anthobaphes violacea,Aves
11310786,false,research,false,-32.5111837,19.15701531,1,false,Anthobaphes violacea,Aves
11322451,false,research,false,-33.935068,23.821159,1,false,Anthobaphes violacea,Aves
11330035,false,research,false,-33.9153,23.7779,1,false,Anthobaphes violacea,Aves
11338825,false,research,false,-34.1123697222,18.4396069444,1,false,Anthobaphes violacea,Aves
12083242,false,research,false,-34.0137850409,23.3282318199,977,false,Anthobaphes violacea,Aves
12465120,false,research,false,-32.4939564444,19.2480466111,10,false,Anthobaphes violacea,Aves
