id,out_of_range,quality_grade,captive_cultivated,latitude,longitude,positional_accuracy,coordinates_obscured,scientific_name,iconic_taxon_name
10984720,false,research,false,-30.56069,20.23953,1,false,Melaniparus afer,Aves
10984731,false,research,false,-25.76034,29.31919,1,false,Cinnyris talatala,Aves
10984754,,research,false,-30.6918346,20.0976732,1,false,Colius colius colius,Aves
10984766,false,research,false,-24.5354990708,27.4826095857,1,false,Turdoides bicolor,Aves
10984770,,research,false,-26.0579349212,27.8807997555,1,false,Vanellus coronatus coronatus,Aves
10984824,false,research,false,-30.75653,20.13394,1,false,Smutsornis africanus,Aves
10984990,,research,false,-23.527332,27.047357,1,false,Tockus rufirostris,Aves
10985004,,research,false,-23.5273637,27.0473513,1,false,Tockus rufirostris,Aves
10985006,,research,false,-23.527401,27.047174,1,false,Tockus rufirostris,Aves
10985008,false,research,false,-28.29767,29.56817,1,false,Ciconia ciconia,Aves
10985018,false,research,false,-28.29767,29.56817,1,false,Caprimulgus pectoralis,Aves
10985023,false,research,false,-23.527283,27.047137,1,false,Turdoides bicolor,Aves
10985061,false,research,false,-33.9659366246,25.622111541,1,true,Haematopus moquini,Aves
10985062,,research,false,-34.041401,23.069605,1,false,Cinnyris chalybeus chalybeus,Aves
10985080,false,research,false,-34.071,23.093,110,false,Promerops cafer,Aves
10985158,,research,false,-30.30153,30.74271,1,false,Bostrychia hagedash hagedash,Aves
10985252,,research,false,-25.76042,29.31607,1,false,Batis molitor palliditergum,Aves
10985254,,research,false,-34.482799,20.432524,1,false,Egretta garzetta garzetta,Aves
10985292,,research,false,-25.7595714,29.3172097,1,false,Cinnyricinclus leucogaster verreauxi,Aves
10985314,,research,false,-25.7595714,29.3172044,1,false,Cinnyricinclus leucogaster verreauxi,Aves
10985326,,research,false,-34.04105,22.99931,1,false,Bostrychia hagedash hagedash,Aves
10985378,,research,false,-25.76019,29.31608,1,false,Cercomela familiaris hellmayri,Aves
10985411,,research,false,-25.76012,29.31519,1,false,Microcarbo africanus africanus,Aves
10985414,false,research,false,-34.06472835,18.38172098,1,false,Buteo rufofuscus,Aves
10985437,false,research,false,-25.759089,29.318299,1,false,Melaenornis silens,Aves
10985470,false,research,false,-33.7005677472,20.0593651383,1,true,Buteo rufofuscus,Aves
10985542,,research,false,-34.050745,22.301323,1,false,Larus dominicanus vetula,Aves
10985572,false,research,false,-34.05026,22.30129,1,false,Pycnonotus capensis,Aves
10985629,,research,false,-30.3011794,30.7423867,1,false,Pogoniulus bilineatus bilineatus,Aves
10985700,,research,false,-34.0015604,25.6870115,1,false,Charadrius marginatus marginatus,Aves
10985838,,research,false,-30.29948,30.74273,1,false,Sarothrura elegans elegans,Aves
10985935,,research,false,-30.281,30.7599,1,false,Ptyonoprogne fuligula pretoriae,Aves
10985972,,research,false,-33.6149965,19.452914,1,false,Apalis thoracica capensis,Aves
10986108,,research,false,-33.6145,19.45228,1,false,Cossypha caffra caffra,Aves
10986111,false,research,false,-33.615147,19.452152,1,false,Cinnyris chalybeus,Aves
10986115,false,research,false,-33.6142,19.4522,1,false,Prinia maculosa,Aves
10986117,false,research,false,-33.614065,19.452302,1,false,Cisticola subruficapilla,Aves
10986123,,research,false,-33.61469,19.45215,1,false,Colius colius colius,Aves
10986127,false,research,false,-32.0832004134,25.408822778,1,true,Sagittarius serpentarius,Aves
10986318,false,research,false,-32.26556,24.49162,1,false,Aquila verreauxii,Aves
10986326,,research,false,-34.0002359,25.6859735,1,false,Egretta garzetta garzetta,Aves
10986441,false,research,false,-31.8404652843,24.6282014303,110,true,Anthropoides paradiseus,Aves
10986449,,research,false,-32.14705,25.62274,1,false,Vanellus coronatus coronatus,Aves
10986465,,research,false,-32.26667,24.49281,1,false,Columba guinea phaeonota,Aves
10986487,false,research,false,-33.87736,22.30801,1,false,Anthobaphes violacea,Aves
10986491,false,research,false,-33.87736,22.30801,1,false,Anthobaphes violacea,Aves
10986500,,research,false,-33.913278,19.890576,1,false,Charadrius tricollaris tricollaris,Aves
10986513,false,research,false,-33.91324,19.89134,1,false,Melierax canorus,Aves
10986557,,research,false,-33.9990551,25.6844875,1,false,Motacilla capensis capensis,Aves
10986567,,research,false,-33.445913,25.746567,1,false,Lanius collaris collaris,Aves
10986741,false,research,false,-24.47356,31.40449,1,false,Falco amurensis,Aves
10986796,,research,false,-24.3862,31.6386,1,false,Aquila rapax rapax,Aves
10986862,false,research,false,-28.3663,32.3924,1,false,Centropus grillii,Aves
10986870,,research,false,-24.5571931,25.9637524,1,false,Malaconotus blanchoti hypopyrrhus,Aves
10986878,,research,false,-24.5571931,25.9637524,1,false,Malaconotus blanchoti hypopyrrhus,Aves
10986923,false,research,false,-22.1891068,29.3972629,1,false,Scotopelia peli,Aves
10986989,,research,false,-25.2467,27.0942,1,false,Bradornis mariquensis mariquensis,Aves
10987000,false,research,false,-28.2406,31.8091,1,false,Ciconia nigra,Aves
10987027,false,research,false,-29.2113379406,29.9606503893,1,true,Alopochen aegyptiaca,Aves
10987050,,research,false,-33.9466,22.4637,1,false,Cairina moschata domestica,Aves
10987064,,research,false,-32.8927768056,18.2938747222,1,false,Cisticola tinniens elegans,Aves
10987123,,research,false,-32.8921148056,18.2933492778,1,false,Anhinga rufa rufa,Aves
10987486,false,research,false,-25.346967,31.806254,1,false,Tauraco porphyreolophus,Aves
10987548,,research,false,-25.343,31.8129,1,false,Treron calvus orientalis,Aves
10987584,false,research,false,-25.37322,31.75764,1,false,Merops bullockoides,Aves
10987661,,research,false,-25.36825,31.75775,1,false,Melaniparus niger ravidus,Aves
10987679,,research,false,-34.32267,21.36675,1,false,Upupa epops africana,Aves
10987680,false,research,false,-32.9001823333,18.2903111667,1,false,Corvus albus,Aves
10987745,false,research,false,-34.1986246,18.4544711,1,false,Spheniscus demersus,Aves
10987801,false,research,false,-32.7788103889,18.1504299167,1,false,Pelecanus onocrotalus,Aves
10987828,false,research,false,-32.7788101667,18.1504310278,1,false,Phoenicopterus roseus,Aves
10987841,,research,false,-32.7788101667,18.1504310278,1,false,Anser anser domesticus,Aves
10987852,false,research,false,-32.6777508824,18.049329744,1,true,Phoeniconaias minor,Aves
10987933,false,research,false,-30.391,30.671,110,false,Ardea melanocephala,Aves
10988084,false,research,false,-34.2384446667,19.0203326667,1,false,Anthobaphes violacea,Aves
10988114,,research,false,-33.865,22.27222,1,false,Saxicola torquatus torquatus,Aves
10988370,,research,false,-33.6428847,19.4335619,1,false,Ploceus capensis capensis,Aves
10988603,,research,false,-33.669,24.386,110,false,Burhinus vermiculatus vermiculatus,Aves
10988937,false,research,false,-33.99086,18.96501,1,false,Columba arquatrix,Aves
10989296,false,research,false,-24.4150877482,16.3795469358,1,true,Neotis ludwigii,Aves
10989317,,research,false,-24.47926,16.33558,1,false,Struthio camelus australis,Aves
10989319,,research,false,-24.47926,16.33558,1,false,Cinnyris fuscus fuscus,Aves
10989331,,research,false,-24.47926,16.33558,1,false,Melierax canorus argentior,Aves
10989348,false,research,false,-24.47926,16.33558,1,false,Smutsornis africanus,Aves
10989366,,research,false,-24.47926,16.33558,1,false,Passer motitensis motitensis,Aves
10989382,,research,false,-24.47926,16.33558,1,false,Agapornis roseicollis roseicollis,Aves
10989394,,research,false,-24.47926,16.33558,1,false,Plocepasser mahali mahali,Aves
10989402,false,research,false,-24.47926,16.33558,1,false,Tadorna cana,Aves
10989413,,research,false,-24.47926,16.33558,1,false,Eupodotis rueppelii fitzsimonsi,Aves
10989466,,research,false,-32.78766325,18.1740591667,1,false,Threskiornis aethiopicus,Aves
10989471,false,research,false,-32.7876915556,18.1740553056,1,false,Himantopus himantopus,Aves
10989479,false,research,false,-32.7876681389,18.1740583611,1,false,Calidris minuta,Aves
10989484,,research,false,-32.7876718889,18.1740571111,1,false,Phalacrocorax carbo lucidus,Aves
10989491,,research,false,-32.7876916111,18.1740527778,1,false,Charadrius hiaticula tundrae,Aves
10989606,false,research,false,-28.2239138422,29.4006451213,1,true,Geronticus calvus,Aves
10989614,false,research,false,-28.23676,29.59052,1,false,Ephippiorhynchus senegalensis,Aves
10989621,false,research,false,-32.8678279049,18.3045241611,1,true,Sagittarius serpentarius,Aves
10989650,,research,false,-29.84659,31.00778,1,false,Melaenornis pammelaina ater,Aves
10989666,,research,false,-29.8478161,31.006819,1,false,Ardea cinerea cinerea,Aves
10989763,,research,false,-34.0595529,18.425408,1,false,Polyboroides typus typus,Aves
10989773,,research,false,-32.8148629444,17.8653607222,1,false,Larus dominicanus vetula,Aves
10989776,,research,false,-32.8147681667,17.8655478611,1,false,Thalasseus bergii bergii,Aves
10989782,,research,false,-32.8148622222,17.8659453056,1,false,Charadrius marginatus marginatus,Aves
10989808,false,research,false,-32.8148213333,17.8661449167,1,false,Charadrius pecuarius,Aves
10989812,,research,false,-32.8147573889,17.8661741944,1,false,Larus dominicanus vetula,Aves
10989816,,research,false,-32.8147796667,17.8662038333,1,false,Prinia maculosa maculosa,Aves
10989825,true,research,false,-34.083,18.5123,1,false,Leucophaeus pipixcan,Aves
10989832,false,research,false,-34.1770860595,18.5654348349,1,true,Oxyura maccoa,Aves
10989836,,research,false,-32.8152935833,17.8664133889,1,false,Cercotrichas coryphoeus coryphoeus,Aves
10989839,false,research,false,-34.0271911846,18.5261721228,1,true,Oxyura maccoa,Aves
10989846,false,research,false,-34.083,18.5123,1,false,Tadorna cana,Aves
10989848,,research,false,-32.8143194444,17.8673642778,1,false,Emberiza capensis capensis,Aves
10989851,false,research,false,-34.083,18.5123,1,false,Tadorna cana,Aves
10989852,,research,false,-32.8142298333,17.8673148889,1,false,Cercotrichas coryphoeus coryphoeus,Aves
10989857,,research,false,-34.083,18.5123,1,false,Anas platyrhynchos platyrhynchos,Aves
10989859,,research,false,-32.8150068611,17.8656947778,1,false,Motacilla capensis capensis,Aves
10989871,,research,false,-32.8168013333,17.8657686111,1,false,Cercotrichas coryphoeus coryphoeus,Aves
10989875,,research,false,-32.8170599167,17.8655983611,1,false,Passer domesticus indicus,Aves
10989892,,research,false,-32.8148071111,17.8754526944,1,false,Cercotrichas coryphoeus coryphoeus,Aves
10989948,,research,false,-32.8139142222,17.8757370556,1,false,Cercotrichas coryphoeus coryphoeus,Aves
10990107,,research,false,-33.4,26.5,11000,false,Motacilla capensis capensis,Aves
10990117,,research,false,-33.4,26.5,11000,false,Upupa epops africana,Aves
10990125,,research,false,-33.4,26.5,11000,false,Muscicapa adusta adusta,Aves
10990181,,research,false,-33.7068684411,24.3620315792,1,true,Nectarinia famosa famosa,Aves
10990186,,research,false,-33.6097904252,24.3778340357,1,true,Stenostira scita saturatior,Aves
10990354,,research,false,-34.3415,18.4707,1,false,Emberiza capensis capensis,Aves
10990553,false,research,false,-27.794383,32.039963,1,false,Rhinoptilus chalcopterus,Aves
10990665,,research,false,-33.989392,18.430452,1,false,Sarothrura elegans elegans,Aves
10990960,,research,false,-33.7948,20.1082,1,false,Cinnyris chalybeus chalybeus,Aves
10991139,,research,false,-30.9365,30.3077,1,false,Larus dominicanus vetula,Aves
10991142,,research,false,-30.9365,30.3077,1,false,Larus dominicanus vetula,Aves
10991148,,research,false,-30.9365,30.3077,1,false,Thalasseus bergii bergii,Aves
10991151,,research,false,-30.9365,30.3077,1,false,Charadrius marginatus mechowi,Aves
10991314,,research,false,-33.9461,22.4655,1,false,Ploceus capensis capensis,Aves
10991358,,research,false,-33.9462,22.4654,1,false,Crithagra gularis humilis,Aves
10991452,false,research,false,-25.75716,29.31784,1,false,Dendropicos fuscescens,Aves
10991592,,research,false,-25.759055,29.31832,1,false,Cercomela familiaris hellmayri,Aves
10991605,,research,false,-25.75546,29.31922,1,false,Scopus umbretta umbretta,Aves
10991873,,research,false,-34.143924,19.616826,1,false,Galerida magnirostris magnirostris,Aves
10991900,,research,false,-34.13948,19.72578,1,false,Muscicapa adusta adusta,Aves
10991924,false,research,false,-27.54206,32.67623,1,false,Motacilla aguimp,Aves
10991927,,research,false,-33.9432,22.4759,1,false,Chalcomitra amethystina amethystina,Aves
10991930,,research,false,-27.54206,32.67623,1,false,Motacilla capensis capensis,Aves
10991956,,research,false,-34.1462925,18.3461943,1,false,Motacilla capensis capensis,Aves
10991970,,research,false,-34.3562,21.4277,1,false,Bubo africanus,Mammalia
10992018,false,research,false,-34.0347038522,19.6537957151,1,true,Sagittarius serpentarius,Aves
10992081,false,research,false,-28.8233,27.98503,1,false,Buteo rufofuscus,Aves
10992124,,research,false,-33.94324,22.47594,1,false,Turdus olivaceus olivaceus,Aves
10992150,false,research,false,-33.94481,22.46439,1,false,Accipiter minullus,Aves
10992164,,research,false,-33.9433,22.4618,1,false,Colius striatus striatus,Aves
10992172,,research,false,-32.9140455556,18.2898614722,1,false,Cinnyris chalybeus chalybeus,Aves
10992179,false,research,false,-33.94328,22.46181,1,false,Pycnonotus capensis,Aves
10992198,,research,false,-33.94646,22.4649,1,false,Accipiter tachiro tachiro,Aves
10992207,,research,false,-33.94781,22.46378,1,false,Laniarius ferrugineus ferrugineus,Aves
10992219,,research,false,-32.9141294167,18.2872364444,1,false,Sphenoeacus afer afer,Aves
10992233,,research,false,-34.31653,21.35614,1,false,Ceryle rudis rudis,Aves
10992242,,research,false,-33.94324,22.47594,1,false,Motacilla capensis capensis,Aves
10992271,,research,false,-33.94613,22.46521,1,false,Onychognathus morio,Aves
10992272,false,research,false,-34.131613,18.435092,1,false,Ardea melanocephala,Aves
10992284,false,research,false,-34.0619494834,18.3099916137,1,true,Haematopus moquini,Aves
10992304,,research,false,-33.94724,22.46333,1,false,Dendropicos griseocephalus griseocephalus,Aves
10992351,false,research,false,-34.31653,21.35614,1,false,Alopochen aegyptiaca,Aves
10992539,,research,false,-32.2535408,24.5350242,1,false,Cossypha caffra caffra,Aves
10992598,,research,false,-25.759118,29.318336,1,false,Quelea quelea lathamii,Aves
10992605,false,research,false,-28.0133099,32.4472296,1,false,Pelecanus onocrotalus,Aves
10992819,false,research,false,-33.87074,22.28576,1,false,Promerops cafer,Aves
10992849,,research,false,-32.9747,17.8924,1,false,Upupa epops africana,Aves
10993066,,research,false,-33.9432,22.4759,1,false,Turdus olivaceus olivaceus,Aves
10993105,,research,false,-33.94681,22.4637,1,false,Streptopelia senegalensis senegalensis,Aves
10993210,,research,false,-34.24962634,19.01586123,1,false,Bostrychia hagedash hagedash,Aves
10993260,,research,false,-30.29948,30.74273,1,false,Cossypha natalensis natalensis,Aves
10993338,false,research,false,-33.94725,22.46391,1,false,Pycnonotus capensis,Aves
10993352,,research,false,-30.29948,30.74273,1,false,Cossypha caffra caffra,Aves
10993459,,research,false,-33.94659,22.46376,1,false,Lanius collaris collaris,Aves
10993508,,research,false,-33.94721,22.46428,1,false,Anhinga rufa rufa,Aves
10993534,,research,false,-29.48805,31.25445,1,false,Phalacrocorax carbo lucidus,Aves
10993545,,research,false,-29.4875183,31.2536801,1,false,Motacilla capensis capensis,Aves
10993696,,research,false,-33.94765,22.46404,1,false,Muscicapa adusta adusta,Aves
10994058,false,research,false,-33.98736,22.64853,1,false,Fulica cristata,Aves
10994208,,research,false,-34.14279,18.43484,1,false,Motacilla capensis capensis,Aves
10994236,,research,false,-30.93517,30.30848,1,false,Microcarbo africanus africanus,Aves
10994421,,research,false,-24.47926,16.33558,1,false,Emberiza impetuani impetuani,Aves
10994426,,research,false,-24.47926,16.33558,1,false,Crithagra albogularis sordahlae,Aves
10994433,,research,false,-24.47926,16.33558,1,false,Amadina erythrocephala erythrocephala,Aves
10994447,,research,false,-24.47926,16.33558,1,false,Pycnonotus nigricans nigricans,Aves
10994458,,research,false,-24.47926,16.33558,1,false,Passer motitensis motitensis,Aves
10994464,false,research,false,-32.8227575981,18.1355033234,1,true,Sagittarius serpentarius,Aves
10994473,,research,false,-24.47926,16.33558,1,false,Motacilla capensis capensis,Aves
10994483,,research,false,-24.47926,16.33558,1,false,Emberiza impetuani impetuani,Aves
10994489,,research,false,-24.47926,16.33558,1,false,Emberiza impetuani impetuani,Aves
10994502,false,research,false,-33.1900604444,18.1238594722,1,false,Pluvialis squatarola,Aves
10994517,false,research,false,-24.47926,16.33558,1,false,Ploceus velatus,Aves
10994532,,research,false,-33.9432,22.4759,1,false,Tauraco corythaix corythaix,Aves
10994564,,research,false,-34.0302,22.7982,1,false,Prinia maculosa maculosa,Aves
10994577,,research,false,-24.47926,16.33558,1,false,Serinus leucolaemus,Aves
10994590,,research,false,-31.3097474771,27.1939927722,110,true,Balearica regulorum regulorum,Aves
10994592,,research,false,-34.0207,22.8013,1,false,Egretta garzetta garzetta,Aves
10994602,false,research,false,-32.5667970486,27.220700292,110,true,Gyps coprotheres,Aves
10994615,false,research,false,-24.47926,16.33558,1,false,Aquila spilogaster,Aves
10994640,false,research,false,-32.9652,27.9262,1,false,Accipiter minullus,Aves
10994646,,research,false,-33.68647,18.97828,1,false,Ardea alba melanorhynchos,Aves
10994654,false,research,false,-33.68647,18.97828,1,false,Phoenicopterus roseus,Aves
10994664,,research,false,-33.94757,22.46416,1,false,Dicrurus adsimilis adsimilis,Aves
10994667,,research,false,-24.47926,16.33558,1,false,Pterocles bicinctus bicinctus,Aves
10994697,,research,false,-33.9467,22.4644,1,false,Anas undulata undulata,Aves
10994698,false,research,false,-24.47926,16.33558,1,false,Onychognathus nabouroup,Aves
10994724,,research,false,-33.94724,22.46421,1,false,Ploceus capensis capensis,Aves
10994735,,research,false,-33.9469,22.4643,1,false,Megaceryle maxima maxima,Aves
10994748,,research,false,-33.94732,22.46437,1,false,Zosterops capensis capensis,Aves
10994835,,research,false,-33.9452,22.4639,1,false,Zosterops capensis capensis,Aves
10995013,false,research,false,-32.9763073,23.5740477,1,false,Tadorna cana,Aves
10995020,,research,false,-32.2201267,24.5393908,1,false,Halcyon albiventris albiventris,Aves
10995053,false,research,false,-33.87074,22.28576,1,false,Anthobaphes violacea,Aves
10995057,,research,false,-32.2201,24.5394,1,false,Vanellus coronatus coronatus,Aves
10995085,,research,false,-32.2201267,24.5393908,1,false,Myrmecocichla formicivora formicivora,Aves
10995090,false,research,false,-24.47926,16.33558,1,false,Lanius minor,Aves
10995127,false,research,false,-24.47926,16.33558,1,false,Tadorna cana,Aves
10995413,false,research,false,-30.2992,30.7432,1,false,Spermestes cucullata,Aves
10995495,false,research,false,-29.84659,31.00778,1,false,Platalea alba,Aves
10995504,,research,false,-29.84659,31.00778,1,false,Threskiornis aethiopicus,Aves
10995515,false,research,false,-33.68647,18.97828,1,false,Spatula smithii,Aves
10995569,,research,false,-34.37198,21.40804,1,false,Passer melanurus melanurus,Aves
10995573,false,research,false,-34.37198,21.40804,1,false,Pycnonotus capensis,Aves
10995583,false,research,false,-34.37198,21.40804,1,false,Melaenornis silens,Aves
10995596,,research,false,-24.47926,16.33558,1,false,Batis pririt affinis,Aves
10995605,false,research,false,-32.9634,27.989,1,false,Pluvialis squatarola,Aves
10995614,false,research,false,-32.9634,27.989,1,false,Calidris alba,Aves
10995634,false,research,false,-31.5388937249,18.2819384206,1,true,Polemaetus bellicosus,Aves
10995734,,research,false,-33.9455092,22.463527,1,false,Acrocephalus gracilirostris gracilirostris,Aves
10995816,,research,false,-33.94536,22.46348,1,false,Oriolus larvatus larvatus,Aves
10995846,false,research,false,-32.3311589,22.4984135,1,false,Passer melanurus,Aves
10995870,,research,false,-25.76215,29.31999,1,false,Ptyonoprogne fuligula pretoriae,Aves
10995873,,research,false,-32.33176,22.50208,1,false,Pycnonotus nigricans nigricans,Aves
10995918,false,research,false,-32.3293,22.50325,1,false,Cecropis cucullata,Aves
10996162,false,research,false,-33.99919,22.64219,1,false,Fulica cristata,Aves
10996228,,research,false,-34.0651,23.0613,1,false,Crithagra gularis humilis,Aves
10996298,,research,false,-33.94324,22.47594,1,false,Passer diffusus stygiceps,Aves
10996365,false,research,false,-33.9909,18.965,1,false,Columba arquatrix,Aves
10996367,,research,false,-34.08662,23.28043,1,false,Bubulcus ibis ibis,Aves
10996527,false,research,false,-33.4696713074,18.2402842104,1,true,Circus maurus,Aves
10996612,false,research,false,-30.29948,30.74273,1,false,Cinnyris talatala,Aves
10996620,false,research,false,-26.656918,16.234764,1,false,Philetairus socius,Aves
10996632,,research,false,-26.656918,16.234764,1,false,Polihierax semitorquatus semitorquatus,Aves
10996637,,research,false,-30.29948,30.74273,1,false,Cossypha caffra caffra,Aves
10996648,false,research,false,-32.9652,27.9262,1,false,Notopholia corrusca,Aves
10996652,false,research,false,-32.9373806646,27.973597039,1,true,Haematopus moquini,Aves
10996674,,research,false,-32.9634,27.989,1,false,Thalasseus bergii bergii,Aves
10996701,,research,false,-32.9634,27.989,1,false,Phalacrocorax carbo lucidus,Aves
10996709,false,research,false,-31.3947307,26.6961476366,110,true,Eupodotis caerulescens,Aves
10996711,,research,false,-24.61522,28.69031,1,false,Cisticola juncidis terrestris,Aves
10996717,,research,false,-31.2780173284,26.7179150575,110,true,Balearica regulorum regulorum,Aves
10996739,true,research,false,-31.389,26.738,110,false,Monticola brevipes,Aves
10996746,false,research,false,-31.1068643817,27.9426765205,1,true,Sagittarius serpentarius,Aves
10996751,,research,false,-33.94324,22.47594,1,false,Cossypha caffra caffra,Aves
10996753,,research,false,-31.7811,27.0338,1,false,Passer melanurus vicinus,Aves
10996757,false,research,false,-31.7811,27.0338,1,false,Melaniparus afer,Aves
10996759,,research,false,-24.6792692572,28.6242572047,1,true,Coracias garrulus garrulus,Aves
10996763,,research,false,-24.61522,28.69031,1,false,Riparia cincta cincta,Aves
10996766,,research,false,-33.94752,22.46378,1,false,Dendropicos griseocephalus griseocephalus,Aves
10996771,,research,false,-33.94732,22.46444,1,false,Zosterops capensis capensis,Aves
10996772,false,research,false,-24.61522,28.69031,1,false,Ardeola ralloides,Aves
10996776,false,research,false,-24.61522,28.69031,1,false,Micronisus gabar,Aves
10996800,false,research,false,-33.94721,22.46428,1,false,Alopochen aegyptiaca,Aves
10996878,,research,false,-33.9478,22.4639,1,false,Buteo trizonatus,Aves
10996893,true,research,false,-33.94719,22.46457,1,false,Notopholia corrusca,Aves
10996894,false,research,false,-28.3114325,31.8607888,1,false,Turdus libonyana,Aves
10996897,,research,false,-28.3118,31.8603,1,false,Tricholaema leucomelas affinis,Aves
10996901,,research,false,-28.3118,31.8603,1,false,Emberiza flaviventris flaviventris,Aves
10996912,,research,false,-28.24561,31.80192,1,false,Coracias caudatus caudatus,Aves
10996914,,research,false,-33.94761,22.4638,1,false,Onychognathus morio,Aves
10996922,,research,false,-28.3118,31.8603,1,false,Uraeginthus angolensis niassensis,Aves
10996925,,research,false,-28.3118,31.8603,1,false,Numida meleagris coronatus,Aves
10996937,false,research,false,-28.2796403282,31.6450468177,1,true,Gyps africanus,Aves
10996940,false,research,false,-33.94719,22.46431,1,false,Hirundo albigularis,Aves
10996943,false,research,false,-28.2357071,31.7608577,1,false,Merops bullockoides,Aves
10996948,false,research,false,-28.3118,31.8603,1,false,Cercotrichas leucophrys,Aves
10996950,,research,false,-28.3118,31.8603,1,false,Melaenornis pammelaina ater,Aves
10996972,,research,false,-28.3118,31.8603,1,false,Streptopelia capicola tropica,Aves
10996976,,research,false,-33.94724,22.46398,1,false,Apalis thoracica,Aves
10996982,false,research,false,-33.94468,22.46354,1,false,Sturnus vulgaris,Aves
10996985,false,research,false,-29.84659,31.00778,1,false,Alopochen aegyptiaca,Aves
10997020,false,research,false,-33.94547,22.4637,1,false,Hirundo albigularis,Aves
10997043,false,research,false,-33.94768,22.46403,1,false,Melaenornis silens,Aves
10997056,,research,false,-34.0316,22.798,1,false,Coccopygia melanotis melanotis,Aves
10997113,,research,false,-33.94324,22.47594,1,false,Centropus superciliosus burchellii,Aves
10997117,,research,false,-32.8715663056,18.2682100833,1,false,Plectropterus gambensis niger,Aves
10997123,true,research,false,-32.8715663056,18.2682100833,1,false,Ardea goliath,Aves
10997130,,research,false,-32.8715669444,18.2682083333,1,false,Larus dominicanus vetula,Aves
10997134,false,research,false,-32.8715678889,18.2682063056,1,false,Hydroprogne caspia,Aves
10997144,false,research,false,-32.8695696389,18.2688694444,1,false,Charadrius pecuarius,Aves
10997148,,research,false,-33.94636,22.46376,1,false,Cisticola tinniens elegans,Aves
10997149,,research,false,-32.86259675,18.2735694167,1,false,Ardea cinerea cinerea,Aves
10997158,,research,false,-33.9799,22.4425,1,false,Burhinus capensis capensis,Aves
10997164,false,research,false,-32.8616204722,18.2797269167,1,false,Platalea alba,Aves
10997221,,research,false,-33.94669,22.4648,1,false,Dryoscopus cubla cubla,Aves
10997263,,research,false,-33.94766,22.46387,1,false,Andropadus importunus importunus,Aves
10997330,,research,false,-33.94626,22.46403,1,false,Cisticola tinniens elegans,Aves
10997418,,research,false,-32.9048549722,18.2877570278,1,false,Lanius collaris collaris,Aves
10997439,,research,false,-34.09409,19.54289,1,false,Lanius collurio collurio,Aves
10997441,,research,false,-32.9652,27.9262,1,false,Cinnyris afer,Aves
10997485,,research,false,-32.9652,27.9262,1,false,Cyanomitra olivacea olivacea,Aves
10997512,,research,false,-31.1902,27.853,1,false,Scleroptila levaillantii levaillantii,Aves
10997519,false,research,false,-32.0650973527,27.2112569049,110,true,Eupodotis caerulescens,Aves
10997522,false,research,false,-32.4177,27.35,1,false,Lamprotornis bicolor,Aves
10997526,,research,false,-32.9652,27.9262,1,false,Cyanomitra veroxii veroxii,Aves
10997545,,research,false,-32.9050861389,18.2883780556,1,false,Tyto alba affinis,Aves
10997556,false,research,false,-32.9049284722,18.2877767222,1,false,Corvus albus,Aves
10997557,,research,false,-34.63314,20.18891,1,false,Netta erythrophthalma brunnea,Aves
10997568,,research,false,-32.9046559444,18.2875611389,1,false,Telophorus zeylonus zeylonus,Aves
10997968,false,research,false,-33.8071540278,18.5476576389,1,false,Pelecanus onocrotalus,Aves
10997978,,research,false,-33.9279872778,18.4878896389,1,false,Onychognathus morio,Aves
10998032,,research,false,-34.0533149722,18.4565886667,1,false,Streptopelia senegalensis senegalensis,Aves
10998129,,research,false,-33.9434483333,22.4608066667,,false,Apalis thoracica,Aves
10998221,,research,false,-27.52939,32.64469,1,false,Merops persicus persicus,Aves
10998232,,research,false,-27.52939,32.64469,1,false,Upupa epops africana,Aves
10998238,,research,false,-27.52939,32.64469,1,false,Ispidina picta natalensis,Aves
10998245,false,research,false,-34.13152,18.43641,1,false,Ardea melanocephala,Aves
10998246,,research,false,-27.52939,32.64469,1,false,Lanius collaris,Aves
10998258,,research,false,-27.52939,32.64469,1,false,Bubulcus ibis ibis,Aves
10998269,false,research,false,-27.52939,32.64469,1,false,Halcyon albiventris,Aves
10998272,,research,false,-34.12842,18.43144,1,false,Estrilda astrild astrild,Aves
10998273,,research,false,-27.52939,32.64469,1,false,Columba guinea phaeonota,Aves
10998281,,research,false,-27.52939,32.64469,1,false,Chalcomitra senegalensis gutturalis,Aves
10998290,false,research,false,-27.52939,32.64469,1,false,Lophoceros alboterminatus,Aves
10998427,false,research,false,-28.1368001911,32.1487288473,1,true,Bucorvus leadbeateri,Aves
10998432,,research,false,-27.52939,32.64469,1,false,Saxicola torquatus torquatus,Aves
10998437,,research,false,-27.52939,32.64469,1,false,Cisticola natalensis natalensis,Aves
10998441,false,research,false,-27.52939,32.64469,1,false,Dryoscopus cubla,Aves
10998446,,research,false,-27.52939,32.64469,1,false,Polyboroides typus typus,Aves
10998462,,research,false,-27.52939,32.64469,1,false,Hirundo smithii smithii,Aves
10998498,,research,false,-34.0078258889,18.3544268889,1,false,Onychognathus morio,Aves
10998667,,research,false,-33.94709,22.46283,1,false,Tauraco corythaix corythaix,Aves
10998677,false,research,false,-25.3448,31.81313,1,false,Ephippiorhynchus senegalensis,Aves
10998831,,research,false,-30.3011529275,30.7425760833,4,false,Cossypha natalensis natalensis,Aves
10998833,false,research,false,-30.301252506,30.7427236048,4,false,Lagonosticta senegala,Aves
